nft_id,name,token_id,collection_id,owner_address,character_class,class_confidence,army_power,religion_power,civilization_power,economic_power,total_power,special_powers,materials_found,rarities_found,material_multiplier,rarity_multiplier,all_traits,battles_participated,battles_won,battles_lost
5bbb0cb3-3bcb-4bee-a80d-c9b627fd3bea,The Uru Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F3D6C0EA305BA1F06,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""89"", ""Health"": ""78"", ""Defence"": ""65"", ""Element"": ""Uru"", ""IQ Level"": ""69"", ""Defence Ability"": ""Mind Control"", ""Special Ability 1"": ""Strategic Retreat"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
5dd1abb1-304a-407c-a6e2-c60c14bf11da,The Inquisition #5dd1abb1-304a-407c-a6e2-c60c14bf11da,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FDEB83B6D05BA1DD4,d199a27f-ce93-43c7-8cbc-d5ae20770718,rp5DGDDFZdQswWfn3sgkQznCAj9SkkCMLH,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""93"", ""Health"": ""98"", ""Defence"": ""83"", ""Element"": ""Titanium"", ""IQ Level"": ""87"", ""Defence Ability"": ""Battle Foresight"", ""Special Ability 1"": ""Shadow Step"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
fcb61d8a-2dc4-4552-ab2f-4cbc0e5ac32f,The Ruby Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F03ABC93905BA1FA0,ec829c99-fd94-4595-aa26-1a8691c7b29f,rDnUDpCunsAg9kiW5uUBJnuuJPfDeG4E54,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""71"", ""Health"": ""82"", ""Defence"": ""92"", ""Element"": ""Ruby"", ""IQ Level"": ""93"", ""Defence Ability"": ""Shadow Step"", ""Special Ability 1"": ""Life Drain"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
65fb1556-e29e-4ab7-b213-d2367c29af85,The Adamantium Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FF4C7357805BA1CDF,ec829c99-fd94-4595-aa26-1a8691c7b29f,rfLzAt7mVN6Yg7Rn1dQM2yg8nE4P51qGSC,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""60"", ""Health"": ""71"", ""Defence"": ""78"", ""Element"": ""Adamantium"", ""IQ Level"": ""85"", ""Defence Ability"": ""Mind Control"", ""Special Ability 1"": ""Dream Walk"", ""Special Ability 2"": ""Light Shield""}",0,0,0
ddf11e60-d31e-44b2-90f8-7fbef532f272,The Crystal Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F9794716105BA1FC8,ec829c99-fd94-4595-aa26-1a8691c7b29f,r42WnmFMkMDTi1z6HqhZpeBNPFRy5P14JH,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""100"", ""Health"": ""100"", ""Defence"": ""91"", ""Element"": ""Crystal"", ""IQ Level"": ""70"", ""Defence Ability"": ""Elemental Mastery"", ""Special Ability 1"": ""Time Warp"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
5142fd6f-ba9a-447d-8cf9-d1b7ceca565b,The Orichalcum Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F01D17C7C05BA1FE3,ec829c99-fd94-4595-aa26-1a8691c7b29f,rPQBftvkb3oD7TqG9sDAAd6DU5bgPNKD6Q,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""97"", ""Health"": ""70"", ""Defence"": ""96"", ""Element"": ""Orichalcum"", ""IQ Level"": ""78"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
ff108a24-3e1d-46c8-8565-4d8e3d86aa0f,The Adamantium Seeker,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FF00F263B05BA1E9E,ec829c99-fd94-4595-aa26-1a8691c7b29f,rNdipHhkQdgrc46TJTGeABZrQuES2QZfaM,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""99"", ""Health"": ""73"", ""Defence"": ""83"", ""Element"": ""Adamantium"", ""IQ Level"": ""80"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
12874eef-bb1c-49b2-b2ab-903f73217782,The Orichalcum Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB900048405BA1FEB,ec829c99-fd94-4595-aa26-1a8691c7b29f,rEYSW5CxHtFYBw8Ek4LbA23M1nvQ2bdZUx,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""73"", ""Health"": ""67"", ""Defence"": ""93"", ""Element"": ""Orichalcum"", ""IQ Level"": ""78"", ""Defence Ability"": ""Light Shield"", ""Special Ability 1"": ""Void Walk"", ""Special Ability 2"": ""Mind Control""}",0,0,0
13806e19-ef94-4e45-97b6-df46eeb075ad,The Crystal Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FF42F2B2C05BA1E93,ec829c99-fd94-4595-aa26-1a8691c7b29f,rL1uvHDxd8XarG3yiBYixrM2acawWrA9eH,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""71"", ""Health"": ""87"", ""Defence"": ""83"", ""Element"": ""Crystal"", ""IQ Level"": ""74"", ""Defence Ability"": ""Dream Walk"", ""Special Ability 1"": ""Void Walk"", ""Special Ability 2"": ""Light Shield""}",0,0,0
3b6d3844-7495-4cc1-8fde-4790b419e85b,The Titanium Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE867269905BA1D00,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""88"", ""Health"": ""66"", ""Defence"": ""75"", ""Element"": ""Titanium"", ""IQ Level"": ""97"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Time Warp"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
6832f0b0-9152-4407-839b-39940526539f,The Emerald Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F275D149405BA1FFB,ec829c99-fd94-4595-aa26-1a8691c7b29f,rwYzQBLt3o7zFPuPY7mMnynZuHDgVnHrjk,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""93"", ""Health"": ""74"", ""Defence"": ""81"", ""Element"": ""Emerald"", ""IQ Level"": ""88"", ""Defence Ability"": ""Truth Sight"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Shadow Step""}",0,0,0
e9e798e2-7af2-4dbd-bd2a-bc79245638fd,The Titanium Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE9A9690E05BA1E71,ec829c99-fd94-4595-aa26-1a8691c7b29f,r4AgWpwqR8Ea7AeEyKYvE4uQf6TpyFPcJG,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""95"", ""Health"": ""66"", ""Defence"": ""86"", ""Element"": ""Titanium"", ""IQ Level"": ""64"", ""Defence Ability"": ""Reality Shift"", ""Special Ability 1"": ""Dream Shield"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
06f24973-5c74-434b-ab65-992583feeb9c,The Uru Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F28F894AB05BA1D0E,ec829c99-fd94-4595-aa26-1a8691c7b29f,rK9uR7idnNd3mud6ugBiZww2HPEvVSQh5z,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""72"", ""Health"": ""72"", ""Defence"": ""77"", ""Element"": ""Uru"", ""IQ Level"": ""90"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Light Shield"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
de2cf679-b4da-49d4-9051-24d2213abcb9,The Emerald Warlock,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FBFD12D2C05BA2093,ec829c99-fd94-4595-aa26-1a8691c7b29f,r3tiABxLvorCtf4xXPjoNFuzwsFhTdGQQV,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""96"", ""Health"": ""100"", ""Defence"": ""65"", ""Element"": ""Emerald"", ""IQ Level"": ""86"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Light Shield""}",0,0,0
2d52aff9-a66c-4348-be84-cae780716794,The Uru Knight,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F7B4C58FE05BA1E61,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsPHUcpxrHviD4nDWNsXjjpfvMFWutaXYe,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""65"", ""Health"": ""64"", ""Defence"": ""98"", ""Element"": ""Uru"", ""IQ Level"": ""68"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Dream Shield"", ""Special Ability 2"": ""Mental Block""}",0,0,0
7c527def-6b8d-480f-a6ce-b2a3a9f08e95,The Emerald Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F08CF43F505BA1E5C,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsyXjqc3FzrEpgF2xJb2TUoq4AeyvbmnEC,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""71"", ""Health"": ""86"", ""Defence"": ""98"", ""Element"": ""Emerald"", ""IQ Level"": ""68"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Dream Shield"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
a0ceffd4-f8d1-44f3-8c3f-f90ebdb0cecc,The Mithril Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F51A0BBED05BA1E54,ec829c99-fd94-4595-aa26-1a8691c7b29f,rsyXjqc3FzrEpgF2xJb2TUoq4AeyvbmnEC,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""70"", ""Health"": ""66"", ""Defence"": ""65"", ""Element"": ""Mithril"", ""IQ Level"": ""88"", ""Defence Ability"": ""Elemental Mastery"", ""Special Ability 1"": ""Light Shield"", ""Special Ability 2"": ""Mind Whisper""}",0,0,0
1282bbfe-e27c-4dab-b916-5d97744a7b59,The Mithril Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F3ABAEAEC05BA1E53,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUPYLMSrsmH1fvMopPebfhiyMVyaEMTbQe,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""90"", ""Health"": ""68"", ""Defence"": ""81"", ""Element"": ""Mithril"", ""IQ Level"": ""77"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Strategic Retreat"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
e2a62973-2442-4786-afd5-afb39e974a17,The Vibranium Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F55C0C0E605BA1E49,ec829c99-fd94-4595-aa26-1a8691c7b29f,rHEHhYU3pR6WCpS3mHaScY7iEVdsmnDH4S,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""89"", ""Health"": ""71"", ""Defence"": ""65"", ""Element"": ""Vibranium"", ""IQ Level"": ""69"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Void Walk""}",0,0,0
d33f0462-b687-4dc0-b65a-83354e88a015,The Sapphire Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FA2F10A7905BA20E0,ec829c99-fd94-4595-aa26-1a8691c7b29f,rK9uR7idnNd3mud6ugBiZww2HPEvVSQh5z,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""92"", ""Health"": ""80"", ""Defence"": ""82"", ""Element"": ""Sapphire"", ""IQ Level"": ""79"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Mind Control"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
80c64658-2336-4666-98cc-1fb283275db2,The Emerald Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F5A1F928105BA20E8,ec829c99-fd94-4595-aa26-1a8691c7b29f,rK9uR7idnNd3mud6ugBiZww2HPEvVSQh5z,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""95"", ""Health"": ""100"", ""Defence"": ""65"", ""Element"": ""Emerald"", ""IQ Level"": ""66"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Light Shield"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
1dc524ee-9f39-40da-9b8b-bd0fe06e790c,The Vibranium Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F5ED7A1C605BA1F29,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""88"", ""Health"": ""65"", ""Defence"": ""61"", ""Element"": ""Vibranium"", ""IQ Level"": ""97"", ""Defence Ability"": ""Time Warp"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Light Shield""}",0,0,0
32e019db-0475-49b1-8f9f-a3e2859b4a04,The Vibranium Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F06898BBD05BA1E24,ec829c99-fd94-4595-aa26-1a8691c7b29f,rNSa7cdA3sYtQpQHNhaaNjryynU5iTjkdo,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""62"", ""Health"": ""66"", ""Defence"": ""66"", ""Element"": ""Vibranium"", ""IQ Level"": ""95"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Mind Control""}",0,0,0
3ac1e165-2e2b-48a0-a0dd-b7f92aaaf05e,The Sapphire Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FD8BDE9BF05BA1E22,ec829c99-fd94-4595-aa26-1a8691c7b29f,rGMondrou7bm8mPmUJDHr6R6Dw1WgeMi45,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""92"", ""Health"": ""66"", ""Defence"": ""70"", ""Element"": ""Sapphire"", ""IQ Level"": ""91"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Mind Control"", ""Special Ability 2"": ""Tactical Mind""}",0,0,0
2213003a-c4f0-4f13-a936-d6baa407bdf7,The Sapphire Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F4F5B03B505BA1E1C,ec829c99-fd94-4595-aa26-1a8691c7b29f,r3oLgNQh9RSWXNkgKroNGAKLcWpAcKAbpn,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""61"", ""Health"": ""61"", ""Defence"": ""80"", ""Element"": ""Sapphire"", ""IQ Level"": ""64"", ""Defence Ability"": ""Soul Bind"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Void Walk""}",0,0,0
2500ffb3-be5d-4f29-b899-7c5d7005e31f,The Carbon Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F4AE1C12205BA2285,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""90"", ""Health"": ""75"", ""Defence"": ""91"", ""Element"": ""Carbon"", ""IQ Level"": ""78"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Dream Walk"", ""Special Ability 2"": ""Void Walk""}",0,0,0
f08d7330-fb8f-48a2-af86-9d9b4ee9a25c,The Uru Knight,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F6A60D9AF05BA1E12,ec829c99-fd94-4595-aa26-1a8691c7b29f,rHYZDXHSqe92AheeRGQ35hBRiG7SVMKyVD,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""65"", ""Health"": ""99"", ""Defence"": ""70"", ""Element"": ""Uru"", ""IQ Level"": ""63"", ""Defence Ability"": ""Life Drain"", ""Special Ability 1"": ""Mind Whisper"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
77c9f446-b1d8-492c-ad69-686c1a34bca0,The Titanium Knight,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F1ABE390F05BA1D72,ec829c99-fd94-4595-aa26-1a8691c7b29f,rLm7T7h1y3T9F3jdvtYcFZjPPsa9DYSFV,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""93"", ""Health"": ""74"", ""Defence"": ""89"", ""Element"": ""Titanium"", ""IQ Level"": ""99"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Void Walk"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
1c75f02f-db2f-4915-b16d-3be244bbbc60,The Emerald Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F0ABBBE8F05BA22F2,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""98"", ""Health"": ""66"", ""Defence"": ""61"", ""Element"": ""Emerald"", ""IQ Level"": ""64"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Soul Bind"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
7d24e630-a0a6-4023-9cba-66a6bd78531a,The Emerald Guardian,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE4B28D2305BA1D86,ec829c99-fd94-4595-aa26-1a8691c7b29f,rLm7T7h1y3T9F3jdvtYcFZjPPsa9DYSFV,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""79"", ""Health"": ""70"", ""Defence"": ""64"", ""Element"": ""Emerald"", ""IQ Level"": ""90"", ""Defence Ability"": ""Tactical Mind"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Reality Shift""}",0,0,0
3587a94c-4896-4daf-a87f-1295a6686d7b,The Ruby Seeker,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F5CA4176705BA23CA,ec829c99-fd94-4595-aa26-1a8691c7b29f,rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""81"", ""Health"": ""74"", ""Defence"": ""73"", ""Element"": ""Ruby"", ""IQ Level"": ""83"", ""Defence Ability"": ""Energy Shield"", ""Special Ability 1"": ""Elemental Mastery"", ""Special Ability 2"": ""Soul Bind""}",0,0,0
89caa457-bac7-4f25-923d-cbabb2d01bb1,The Emerald Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F7389E86405BA23CB,ec829c99-fd94-4595-aa26-1a8691c7b29f,rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""92"", ""Health"": ""78"", ""Defence"": ""96"", ""Element"": ""Emerald"", ""IQ Level"": ""96"", ""Defence Ability"": ""Battle Foresight"", ""Special Ability 1"": ""Dream Shield"", ""Special Ability 2"": ""Light Shield""}",0,0,0
b2c43b70-7fb6-4249-842f-23511fd35f08,The Vibranium Seeker,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F8A6FB96505BA23CC,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""83"", ""Health"": ""80"", ""Defence"": ""97"", ""Element"": ""Vibranium"", ""IQ Level"": ""73"", ""Defence Ability"": ""Mind Control"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Dream Shield""}",0,0,0
d1f4e798-7d15-427e-8c70-15ee972922fb,The Titanium Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FE092882E05BA1D91,ec829c99-fd94-4595-aa26-1a8691c7b29f,rscYqQU28R6PNgmFfjbBH4MzpePwcsvMCx,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""79"", ""Health"": ""98"", ""Defence"": ""66"", ""Element"": ""Titanium"", ""IQ Level"": ""86"", ""Defence Ability"": ""Dream Shield"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Dream Walk""}",0,0,0
f091ad17-e65f-4af1-b1dc-3805b7ca6127,The Sapphire Rogue,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F9D35857105BA23D8,ec829c99-fd94-4595-aa26-1a8691c7b29f,rUX2n1g9fZxNsw1sSzaepefS591cZg3U69,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""76"", ""Health"": ""66"", ""Defence"": ""87"", ""Element"": ""Sapphire"", ""IQ Level"": ""99"", ""Defence Ability"": ""Mental Block"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Elemental Mastery""}",0,0,0
60d6b1ef-f222-4c8a-91b8-6c7b423b59c8,The Vibranium Priest,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FEB184A4C05BA1DB3,ec829c99-fd94-4595-aa26-1a8691c7b29f,rQALHdY5js37FE152bVZgVN6KnmgQp615,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""100"", ""Health"": ""67"", ""Defence"": ""70"", ""Element"": ""Vibranium"", ""IQ Level"": ""89"", ""Defence Ability"": ""Soul Bind"", ""Special Ability 1"": ""Energy Shield"", ""Special Ability 2"": ""Mind Whisper""}",0,0,0
be508910-dec4-447a-8611-d52d283ed407,The Orichalcum Mystic,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F0FB29A7A05BA23DD,ec829c99-fd94-4595-aa26-1a8691c7b29f,rGNd4WfxXd6u45cRAJi6DcwEfeNf4iZKsk,,,1260.00,150.00,150.00,0.00,1460.00,"[""Equipped with shield""]","[""common""]","[""common""]",1.00,1.00,"{""Power"": ""85"", ""Health"": ""78"", ""Defence"": ""65"", ""Element"": ""Orichalcum"", ""IQ Level"": ""73"", ""Defence Ability"": ""Mind Control"", ""Special Ability 1"": ""Mental Block"", ""Special Ability 2"": ""Energy Shield""}",0,0,0
f7a2f981-1304-4bc7-94cf-efa29d5b4d3a,The Uru Warrior,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F310BFFC005BA1F27,ec829c99-fd94-4595-aa26-1a8691c7b29f,rw2uAC346ub9NNf2hwCdLhCZaKzZ5haKWn,,,1240.00,155.00,155.00,0.00,1440.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""87"", ""Health"": ""98"", ""Defence"": ""61"", ""Element"": ""Uru"", ""IQ Level"": ""62"", ""Defence Ability"": ""Strategic Retreat"", ""Special Ability 1"": ""Life Drain"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
b58c631b-d0a8-4cd8-ace8-b000080c4f33,The Orichalcum Knight,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F7525687B05BA20DE,ec829c99-fd94-4595-aa26-1a8691c7b29f,rK9uR7idnNd3mud6ugBiZww2HPEvVSQh5z,,,1240.00,155.00,155.00,0.00,1440.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""92"", ""Health"": ""83"", ""Defence"": ""84"", ""Element"": ""Orichalcum"", ""IQ Level"": ""60"", ""Defence Ability"": ""Battle Foresight"", ""Special Ability 1"": ""Tactical Mind"", ""Special Ability 2"": ""Future Sight""}",0,0,0
07a210c7-261b-4838-a649-503058a62c42,The Crystal Mage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8F010CD36305BA23C6,ec829c99-fd94-4595-aa26-1a8691c7b29f,rKqqb5QZXVAL3VqXJL6obfRGeHou1DtyBV,,,1240.00,155.00,155.00,0.00,1440.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""99"", ""Health"": ""74"", ""Defence"": ""97"", ""Element"": ""Crystal"", ""IQ Level"": ""95"", ""Defence Ability"": ""Life Drain"", ""Special Ability 1"": ""Elemental Mastery"", ""Special Ability 2"": ""Battle Foresight""}",0,0,0
071a037d-d907-4173-996e-a67c295195e0,The Ruby Sage,00080BB812C36A8E1C6C8B3DCE5BA3902299EF5B6EB51C8FB25B7AAD05BA1D14,ec829c99-fd94-4595-aa26-1a8691c7b29f,rFs2xratm8aHqUZnFUGrekZEYu4i4HCAp,,,1240.00,155.00,155.00,0.00,1440.00,[],"[""common""]","[""common""]",1.00,1.00,"{""Power"": ""92"", ""Health"": ""87"", ""Defence"": ""97"", ""Element"": ""Ruby"", ""IQ Level"": ""62"", ""Defence Ability"": ""Mind Whisper"", ""Special Ability 1"": ""Battle Foresight"", ""Special Ability 2"": ""Strategic Retreat""}",0,0,0
